,original_cell_type,coarse_cell_type,z87,z91,z117,z104,z80,z88,z123,z3,z23,z58,z97,z21,z57,z18,z48,z85,z112,z29,z72,z90,z8,z79,z69,z109,z7,z76,z52,z9,z43,z27,z111,z17,z4,z6,z93,z74,z37,z70,z100,z119,z107,z11,z25,z20,z35,z63,z38,z127,z84,z102,z24,z83,z65,z99,z68,z101,z98,z106,z50,z0,z120,z92,z40,z105,z51,z75,z62,z42,z66,z73,z122,z15,z115,z31,z2,z89,z54,z113,z44,z121,z81,z46,z28,z33,z124,z5,z36,z14,z12,z59,z49,z94,z116,z56,z13,z41,z45,z16,z114,z10,z95,z19,z30,z71,z82,z110,z22,z77,z60,z64,z1,z26,z67,z32,z103,z108,z86,z34,z53,z125,z47,z55,z61,z96,z39,z118,z126,z78
k5_cluster_1,kidney interstitial fibroblast,k5_cluster_1,-1.4803128,-1.5148668,-2.8176565,-2.3295379,-2.519939,-2.433714,-0.70944595,-1.5454812,-1.9111986,-1.3203969,-0.6614475,-2.4547815,-0.76489735,-1.1862931,-1.5654488,-0.6858783,-0.92464066,-0.7713833,-0.84505224,-0.6689472,-1.2196603,-0.44555807,0.05480337,-1.7702804,-1.9147754,-0.22180891,-0.95208836,-0.86987305,-1.5546746,-0.5002775,-1.3420515,0.29377508,-1.8359847,-1.655088,-0.18129826,-0.46865416,-0.76699305,-1.1309304,0.6588502,-0.36653042,-0.09643936,0.38556385,0.70567703,1.0162239,0.39084482,-0.18071747,1.20753,0.039352894,-0.36442852,1.0945096,-0.1717534,-0.38560152,-0.86871195,0.71966934,-0.14819908,-0.18999434,-0.43062353,0.46251678,-0.4431491,-0.569952,1.2201014,-0.25403118,-0.10944843,-0.4694214,-1.0903502,-0.5732398,0.71612597,-1.2697325,-0.61861897,0.14461899,0.72518253,-0.39372778,-2.3409262,-3.2080915,-0.37453032,-1.1664886,-0.34269953,-3.3309922,-0.66359663,-0.7844744,-0.5973959,0.9827461,-0.7049427,1.606391,1.0065684,1.7454267,1.3414183,1.7836828,1.2143288,1.4550247,-0.056601048,0.1315546,-2.6937423,-0.0049552917,-0.4847889,-0.18416977,0.8879719,0.20144796,0.82989645,0.25603008,-0.44503975,1.3830352,0.19116974,0.70549536,0.0797143,0.16338491,0.9792366,0.86759377,-0.44690943,0.9317546,0.75477934,1.5264974,-0.11670065,0.22298145,0.37698936,0.6373992,0.7523575,0.56349945,-0.4989996,1.2767324,1.5418587,1.5282598,-0.112826824,0.08663607,0.3704691,-0.39543533,1.0727115,1.1851053
k5_cluster_1,renal interstitial pericyte,k5_cluster_1,-4.0295906,-2.082697,-2.5254278,-0.99256134,-1.880177,-2.0915294,-2.0241032,-0.26677036,-1.3385472,-2.1816545,-0.74279785,-2.8989892,-1.9438839,-1.6700311,-1.9268169,-0.49366093,0.59509754,-2.0849338,-1.2155619,-2.2259598,-0.07412577,-0.93403006,-1.2951808,-2.8352299,-1.1449347,-1.5521212,-2.2708802,0.14307308,-1.9852357,-1.9481387,-1.1810308,-0.29316282,-0.7355585,-1.2676849,-0.018712997,-1.6257839,-0.97328424,-1.6232963,0.4729581,-0.24034119,0.86573553,-0.88516235,0.6181812,-0.22475958,0.2922306,-0.75561714,0.65567636,0.4301033,0.5797715,-0.30841923,-0.21337652,-0.7281709,-0.8068886,0.58238506,-0.5385494,-1.0661578,-0.88574266,-0.50737,-0.34866714,-0.08487177,-1.0876479,0.418015,-2.1711679,-0.7886758,-0.8075962,-1.0327873,-0.2678666,-0.82155466,-0.09715176,-0.6224904,0.19561577,0.1604743,-0.6898532,-0.072389126,-0.20081425,-1.5970535,-0.85972166,0.20673704,-1.3712296,-0.71918106,-0.9863305,0.9036584,-0.045641422,1.0729618,0.9317384,2.1899414,0.4861312,1.6222954,1.9924841,0.27588797,-1.4102378,1.5240183,-0.7760515,1.1471949,0.6168647,-0.66606665,0.90393543,-0.7840338,0.45597172,0.04796648,-0.17395353,-0.123426914,-0.46470785,-0.12666893,0.5690017,0.035107613,0.9277611,-0.10690832,-0.6658287,1.2057433,0.087135315,1.1472125,0.26589012,1.0371013,1.3954201,0.3534832,1.310216,0.03460455,0.2601595,1.7252135,1.4090552,-0.21900511,-0.64883566,0.016587257,-0.5705881,-0.3345456,0.3940649,1.4487214
k5_cluster_1,"activated CD4-positive, alpha-beta T cell",k5_cluster_1,-1.1033311,-1.3881054,-1.9444747,-2.7050447,-2.512137,-2.9594421,-2.0877795,-1.9256525,-2.3615127,-0.7639766,0.051254272,-1.7673712,-5.3683925,-1.2704158,-0.7941141,-1.832407,-0.8902073,-1.295135,-2.5844011,-1.6410694,-2.129156,-0.4326496,0.9228611,-1.1624417,-1.2227187,-1.7092524,-0.6067786,0.13748121,-0.9504466,-0.059978485,-0.5746708,-1.1355705,-0.5042796,-1.2071424,-0.9433379,-0.6960864,-5.558394,-1.7855768,-1.5905676,-0.32991314,-0.43291855,0.8491802,0.9357414,0.6007767,-0.06060028,-0.45879364,-1.9339867,-1.5675707,-0.19780922,-0.59147835,-1.0898185,0.59684277,-0.550766,-0.31789446,-0.21154547,0.24616146,-0.013513565,-1.7958674,-1.2598076,-2.723807,-0.34077644,-1.0031319,0.49216318,-3.420685,0.9224639,-1.8813868,-1.3803458,0.09856844,-0.7355757,0.083432674,0.029376507,-1.5382257,-0.79618406,-1.2051315,-0.51609755,-0.57661533,-2.0198069,-0.13114977,0.5694504,-1.0135298,-0.99035215,0.079227924,-1.7280488,0.35362434,1.542614,1.7169938,1.0279613,0.48488712,1.1262388,1.1141601,1.5734363,-0.1355691,-1.8804145,-0.31133604,-0.6031828,0.5944276,0.22953176,-0.12461662,1.0502996,1.1878443,-0.38829803,0.7819166,0.653388,0.21166801,0.8910208,-1.6430364,-0.19035578,-0.038716793,-0.3094778,-0.12390089,0.37638235,-0.13524675,0.41600657,-0.38035202,-1.0397172,1.3664937,-0.02934122,1.4158759,0.65369034,-0.04624796,-0.15232325,0.96328306,-0.20834923,-0.23306799,-0.15305758,0.87377167,0.13138199,1.1194777
k5_cluster_1,"activated CD8-positive, alpha-beta T cell",k5_cluster_1,-1.6960154,-1.8932476,-1.7031765,-2.688789,-3.523676,-2.951098,-2.0906148,-2.6427512,-2.7495484,-3.4504561,-1.243895,-1.7656846,-1.704772,-1.3061609,-0.37324238,-2.1318893,-0.7078247,-1.7524285,-1.6290269,-2.0446086,-2.1613016,-0.80738974,-1.5616603,-1.6545668,-1.3652639,-0.7446661,-1.5155935,-0.5281277,-0.81481934,-1.3046384,0.31463814,-1.2012968,-1.1383538,-1.5376134,-1.036828,-1.818562,-0.96728134,-1.2513056,-2.1151419,0.56428814,-0.19495201,0.34165096,-0.6743493,-0.7917056,0.05547476,-0.11519766,-0.37101364,-0.22081852,-0.33607006,-1.7105827,0.17157936,-0.8562622,-1.9390788,-0.48018885,-0.57279015,-0.031781197,-2.498577,0.41164923,-1.1813631,-1.8778567,-0.8357959,-0.48654032,0.84061766,-2.80883,0.40769196,-1.7272701,-1.4636188,-0.478858,-0.31601143,0.90249777,-0.9352026,-1.2066932,-1.0712342,-1.6731944,-0.30904007,-0.24102545,-0.6434827,-1.2219939,-0.9664941,-1.2749996,-0.5528002,-0.92295885,-1.5206265,0.23994398,0.4207921,2.1681452,0.5453415,1.1843114,0.05861044,1.5305676,1.1814489,-0.13749695,0.5904083,-1.0883522,-2.0462275,0.32652903,-0.30962133,-0.0051641464,-0.93709135,-0.26266718,-0.26865625,0.88358593,1.6055794,0.5136862,1.3348212,-0.32469606,-0.17684507,1.0965075,-0.5399108,-0.0037798882,-0.02126503,-0.113854885,-0.09265232,0.22275448,-0.7308173,0.19794989,0.6547284,0.046403408,-0.23125505,1.5114913,-0.63131714,-0.17002296,-0.4650321,-0.52505493,-0.10559988,-0.70477724,-0.14431477,0.6442604
k5_cluster_1,leukocyte,k5_cluster_1,-1.7356582,-1.7886572,-2.940124,-1.7539263,-2.5667396,-2.1417952,-1.7629528,-2.8026295,-3.0245342,-1.9690042,-0.6443591,-2.7121005,-1.2202811,-1.207962,-1.591198,-1.5051532,-1.6966805,-1.8664913,-3.3496518,-1.196392,-0.47816753,-0.2928152,-1.0037618,-2.596034,-1.2092338,-0.7300463,-1.4908972,-0.66911316,-0.43253994,-1.4904919,-0.43243122,-1.0656695,-0.7064228,-1.8590703,-0.4337616,-0.4579296,-1.0431376,-1.4721985,-0.34466267,-1.3330021,0.72404623,0.35788012,0.009085178,-0.11377621,-0.8704214,-0.9595957,-1.1798844,-0.72676563,1.0120339,-0.8881655,-0.62727165,0.43428802,-0.35764837,-0.11922932,-0.41738558,-0.6793828,0.3381071,-1.0796552,-1.2057223,-0.62066555,0.21919107,-0.35598946,-0.5963268,0.35014677,-0.26422548,-1.3217483,-0.56076336,-0.32814455,-0.47709227,-0.18428183,0.0418725,-1.5236549,0.2632084,-0.17907143,-1.2280183,0.053672314,-1.0803599,-0.54880667,-0.6708574,-1.082933,-0.8292389,-0.202353,-0.37372875,1.2412829,1.9523525,1.7226081,1.3896017,0.33386374,0.95077896,1.0883265,0.5018096,-0.24714518,0.014977455,-0.86199856,0.26063204,0.5035734,0.6170745,-0.03581381,0.92610836,-0.048207283,-0.87832403,-0.045276165,-0.30776548,-0.41012764,1.1949615,0.82919645,0.59431934,1.0905447,0.7287059,0.87857294,-0.8709917,-0.25150442,0.22878313,0.34193897,-0.22104931,0.7626133,0.17173386,-0.7168398,-0.6036644,1.7226219,0.96755743,1.1803918,0.5028901,0.48058462,0.9548392,1.1471877,0.40712833,0.8977332
k5_cluster_1,lymphocyte,k5_cluster_1,-2.2433977,-2.3140836,-1.4054842,-2.479465,-2.2254848,-1.6609988,-2.489233,-1.7871809,-2.4384599,-2.5694685,-1.0386009,-2.1187434,-1.9158015,-0.90909624,-1.1958361,-1.8336935,-1.78054,-2.1943755,-2.7360997,-1.9431739,-1.5707011,0.24696875,-0.25715017,-1.825355,-1.3093977,-0.67614317,-1.5819597,-0.29228354,-0.17500257,-1.704256,-0.29481602,-1.3606186,-1.6082606,-0.5529146,-0.50607824,-0.95675135,-0.021157265,-0.35955238,0.5302596,0.0026946068,0.052993298,-1.2200274,-0.010368347,0.073783875,0.40409565,-0.16441536,0.2631464,-0.56187963,-0.46887207,-0.16521549,-2.4901843,-0.5430622,-0.9472561,-0.35128403,-0.08344936,-0.105202675,0.45300007,-0.69641066,-0.13991404,-1.0050683,0.95102596,0.31886435,0.18688679,-1.2164116,-0.30343676,0.03138542,-1.284832,-1.1161327,-0.86794853,-0.32449293,-0.21225643,-1.2872949,-0.4818163,-1.3911309,-0.40560722,0.13187933,-1.0952106,-0.78590107,-1.1928854,-1.3928018,-0.32252073,-1.1082973,-0.6099701,1.1409292,1.737092,1.1686211,1.9720321,1.6177197,-0.06605291,-0.44748354,0.94421387,-0.59025574,0.56965256,-1.434588,-2.0766253,-0.79158354,0.30426168,-0.71491957,-0.74440527,-0.27511263,-0.51208115,1.2445273,0.7210331,-0.18365431,0.29531908,0.21248198,-0.047585964,-0.35612965,0.9060502,0.74192524,-0.740232,0.9829798,-0.21245813,-0.34524488,-0.22694016,1.2857246,0.4064746,0.2538252,0.42837715,0.70589113,0.23201609,-0.6330309,-0.09869766,1.5559063,0.2704177,0.17104244,0.7238822,0.784956
k5_cluster_1,naive T cell,k5_cluster_1,-1.8270063,-0.7803931,-1.32654,-0.8338461,-3.408115,-3.0349808,-1.4717274,0.27413654,-1.0677581,-1.5178199,-0.45169973,-2.525642,0.37744188,0.61163855,-1.3784385,-1.498127,-2.2271142,-0.7558937,-2.1634855,-1.9566236,0.06627369,-0.45902872,1.7467346,0.24129534,-1.0389361,-1.3572474,-1.3032103,-0.0032582283,0.43366623,0.0098629,1.5831108,0.18882132,-0.8817296,-0.5817089,-0.09598017,-0.9941602,-0.78632784,-0.27447224,0.4105296,0.9046483,-0.3659258,-0.7229552,-0.18211603,0.9031415,-0.69027996,-0.23541403,1.0304418,-3.7383423,-0.12741613,0.8123765,-0.80508566,0.24104452,0.02751112,0.39938784,-0.10733318,-0.40851784,-1.2334366,0.43234587,-0.61514616,-0.6263237,-0.09647083,0.37359905,1.0198655,1.3888197,-0.043704987,-1.0486784,0.9419756,-1.3139553,0.6804147,-0.59237194,-3.4406447,-1.3993936,-0.3830433,-0.95490503,-0.08977318,0.6526251,-1.9786496,-0.020208836,-0.49456215,-1.7568359,-0.14015007,0.6659064,-0.4435234,0.48860168,1.7280836,1.7003675,0.8434396,1.6091366,1.7950382,0.7252073,0.8031969,1.6983275,0.37949896,-0.6321783,-1.508482,0.9484229,1.020709,-0.05869198,1.5255055,0.50188065,-0.4992094,0.67516947,1.6264067,1.1027603,2.4324107,0.6855035,-0.10702038,-0.1924324,0.25116873,-0.6628885,-0.6400547,-0.014846325,-3.6299107,1.4814115,-0.21601391,0.9036708,2.6269455,1.6998878,0.26300478,1.7790704,-0.4664364,1.3227091,1.0081081,0.010138512,-0.13674116,1.6082282,1.2529831,0.3604436
k5_cluster_1,regulatory T cell,k5_cluster_1,-1.6655602,-1.1304078,-0.76018715,-1.568645,-2.3914309,-2.7185206,-2.1088352,-0.7757859,-2.1798081,-2.3621469,-7.20401,-2.0667028,-1.3209362,-1.5510626,-1.741826,-1.6794472,-1.5683718,-0.89757633,-1.0405669,-1.5856395,-1.138524,-0.50014687,0.44748783,0.6314535,-1.0906444,-0.59577894,-0.4871335,0.097729206,-0.15233994,0.11562824,-0.3702774,-0.070570946,-0.6990695,-1.6905594,-0.39279985,-0.909513,0.15358591,-0.9601946,-0.85782766,-3.8651938,-0.15194988,0.6873913,0.43894386,1.2021127,-0.5645561,-0.44491482,0.0027461052,-4.03732,0.30370474,-0.67469263,-0.35854244,-0.051119804,0.12234306,0.32713318,-0.018098831,0.74391794,0.24521399,0.06201887,-0.80340147,-0.5000963,1.2451248,-0.69022036,-0.553957,-0.8886409,1.7959552,-1.0619183,-1.0025511,-0.20228243,-0.07317066,-1.0094523,-1.3765903,-0.6659055,-0.33243322,-0.9882369,-1.2378092,-5.8007336,-2.621284,0.87619734,0.19432783,-0.85942936,-0.4116931,0.70915127,-2.3264546,0.8381109,1.9883399,2.7439375,1.5321589,1.2878957,0.109012604,1.1681428,2.6343493,0.99251556,-0.21952343,-0.2288847,0.13807535,0.6148205,-0.24785423,-0.18346214,0.20020771,-0.593297,0.14289713,1.2785234,0.93269205,1.7096653,2.0048862,0.9947648,0.7067461,-0.23473787,-0.32213593,-1.9367285,-0.6361699,-0.7105756,-1.4981747,-0.37044,0.11266661,0.90703535,1.416511,1.6350961,0.83286333,1.5455937,0.79962444,0.5829563,0.39737892,0.080096245,0.08772516,1.2208033,-0.10928202,0.34376764
k5_cluster_1,T-helper 22 cell,k5_cluster_1,-0.53404427,-1.8090901,-1.5298147,0.26900578,-0.05445862,-3.07584,-0.22785664,0.05483818,-0.1424942,-0.13759327,0.12894821,-1.4905934,-0.55967426,0.5421524,-2.2196598,-1.5909157,0.6732197,-2.3102984,-0.89239645,1.6177015,-1.8610482,-0.28596926,-1.4732981,-0.8980479,-0.70320415,-1.9142213,-0.52194023,0.10790062,-0.42084503,-0.556767,-0.7650418,1.1572728,-0.10238266,-1.6175098,0.5383029,1.4484606,-1.8815913,-1.7295346,-2.2529278,1.8909807,0.031675816,-1.5193839,1.0819349,1.464498,0.24810553,-0.19338846,-0.023426533,0.12063789,0.6645236,-0.41016865,-0.4418707,0.6549473,-0.9646673,-0.220685,-0.34363985,1.0856986,-0.25013828,-0.139884,-1.0976686,-0.3320074,1.6300163,1.1789165,-1.3782754,-0.5357332,1.0205388,-0.7770014,0.9463539,-0.77019167,1.5098414,-1.7381096,-0.8091674,-0.903203,0.57482624,-1.2566795,-1.3144407,-1.1526747,-1.3753934,1.436832,-0.044153214,0.8679333,0.14449549,-0.5059657,-0.18283415,0.3730569,1.7064171,2.0062861,1.369,2.048768,0.5369749,2.8986092,-0.4909196,-0.24308395,-0.0061950684,0.46546984,0.7834592,0.51022243,-0.5354943,0.48417473,1.9677725,-0.7790103,2.3455648,0.99463797,-0.1597724,1.5832744,-0.50817776,1.379519,-0.13899755,1.555944,0.93826437,-0.5456586,-0.38950968,-0.15416002,-1.2000108,2.4936938,-0.49771166,1.9770947,-1.0133433,1.6332788,0.68705225,-1.2334828,0.6041188,0.51468563,0.68701696,0.11229992,1.1873751,-0.29526234,-1.0376587,1.2526402
k5_cluster_1,"effector memory CD4-positive, alpha-beta T cell",k5_cluster_1,-2.828333,-1.8279686,-2.1461663,-1.9903121,-1.7702999,-2.6090326,-0.024335861,-1.5111809,0.012936592,-2.2913985,-2.4784708,-0.457376,-0.35111666,-1.3342891,0.17630959,-1.5233855,-0.09594154,-1.5540519,-1.4431248,-0.6769233,-1.1271253,-1.7159624,-1.5294776,-1.260736,-1.1504912,-0.089258194,-0.47208738,-0.78397703,-0.54926634,-1.371553,-0.5603471,-1.1089315,-0.58898926,-1.8523684,-1.0364785,-0.8053179,-1.355206,-1.2198286,-0.06376457,-0.48159313,0.15620184,-1.6881423,-0.24797583,1.2502809,1.3427572,-3.4419978,0.5401087,-0.4187584,0.345551,-0.06902218,-0.57267,-0.51328516,0.11444807,-0.4080658,-0.2422862,-0.55016947,-0.41041517,-0.37303734,-0.92086124,-1.022315,-0.33939934,-0.41771412,-0.09157801,0.47353125,0.2557435,0.42209053,0.175529,-0.87900543,-3.8297443,-1.1436028,0.09712458,-1.1098571,-1.2380986,-0.25214767,-0.24329424,-0.9078212,0.1112833,0.1574688,-0.9614153,-1.4085116,-0.25156736,1.0292854,0.50735474,0.67058754,1.1620712,1.4770923,1.6961308,1.6001315,1.1741695,0.28380632,0.803236,-7.0113716,-0.11792803,1.1504326,0.40203762,0.20842886,-0.96530676,0.21291828,-0.16171932,-0.46768093,1.1799932,1.1703401,0.0860281,1.8135839,0.7135582,0.89790106,1.101552,-0.6022258,-0.013330936,-1.4544563,-0.8740454,-0.784307,0.7868738,1.1507015,0.4162221,1.8671632,-0.032264233,1.7941866,0.27568293,0.15935755,1.6346397,-0.76617527,0.74897814,0.31965113,1.9121475,1.2359023,0.22889376,2.218092
k5_cluster_1,"central memory CD8-positive, alpha-beta T cell",k5_cluster_1,-2.0518136,-1.6501298,-2.4091225,-0.80173683,-0.9588852,-6.1025124,-4.084091,-2.1247115,-1.5054932,-4.167401,-2.7289252,-5.7504854,-2.0081916,-1.1094232,-1.1419001,-1.5681968,0.054273605,-0.92016697,-1.5887103,-2.7128816,-2.2200933,-4.992958,-1.7198696,-1.2929258,-1.2802877,-0.93953514,-1.6860161,-1.5826435,-1.9834213,-1.6820469,0.00062036514,-3.4175723,-2.5620599,-1.8427715,-1.3734322,-1.259438,-2.0976071,-1.0265203,0.19658709,-1.4816067,1.5894613,-3.6844175,-0.52393484,-5.6853557,-0.98285675,-3.6061258,0.07392311,0.28952742,1.009666,-0.39445305,0.23473215,-0.17995214,1.0959954,0.037811756,-0.74301624,-2.5956988,-0.83018875,1.5433049,-0.87430143,0.89668274,-3.2133474,-5.494008,-5.810502,1.2904739,-1.0593152,-0.5958686,-1.4962578,-1.1759629,-0.34707737,-1.109395,-2.2159786,-0.8503084,-1.3768358,0.23726606,-0.43535805,-1.166142,-3.2586088,-0.80110216,0.4832921,-0.71837854,-0.7487464,-1.8399429,0.3378005,0.4425664,-0.42704964,-0.42193508,1.1973968,1.2683043,-1.5238256,-2.0527647,-1.5897431,2.080258,0.6510563,0.6528573,0.56186247,2.0318031,-0.7386465,0.44861603,-0.21607208,-0.42562246,0.45278788,-0.13625002,-0.36804104,-0.22240925,0.1083951,0.31999207,0.3674941,-1.0735297,-0.31305075,-0.645906,0.3016796,1.0193315,1.4203548,1.6755376,-0.8537655,2.0948982,1.3134122,-1.4101715,-0.6284504,-4.542959,-7.7154684,1.5947175,-0.11114645,0.2142024,0.13619852,0.80299044,2.0545397,0.7957082
k5_cluster_1,CD4-positive helper T cell,k5_cluster_1,-2.0556326,-1.1999612,-2.418995,-1.8501649,-1.8642902,-3.1638765,-2.004385,-1.8234849,-3.4530153,-5.9926496,-0.2181158,-5.267727,0.5068121,-1.5448298,-2.123437,-1.9757371,-1.4510789,-1.49751,-0.7080631,-4.928874,-1.6407857,-1.1078768,-2.3061047,-0.64540863,-1.2784796,-1.5212188,-2.3625288,-1.1546359,-1.8732662,-0.6015477,-0.09505224,-0.42473173,-0.118531704,-2.1732297,-4.211442,-0.9721174,-2.198279,-1.6741219,-0.4360509,-0.99353886,-4.1651983,-0.9430313,0.0817132,-0.52804947,-1.9511662,-0.3757534,-0.25592184,-1.031291,-7.081317,-1.0756826,-0.7887006,-0.5104561,-0.47823286,-0.43904972,0.075909615,-0.11598396,-0.1503954,-0.95774794,-3.1520112,-1.723813,-0.37903214,-2.6258688,-0.21109915,1.7559628,0.86450195,-1.7289381,-0.6615267,-1.011384,-0.49324036,-0.42258167,0.39973402,-1.9779606,-0.47657537,0.5292454,-0.21654081,-2.4535298,0.04215622,0.5661731,-0.53229,-0.9935827,-0.59834146,-4.6091223,-1.9768105,0.8041954,1.1415062,1.2471724,-1.2818933,1.2305365,2.2993474,0.09379101,1.8265901,1.1999407,2.6226044e-05,-0.7003193,0.6377492,1.3968768,1.0293379,0.11075163,0.815763,1.0614109,0.85353327,-0.74861145,0.9777961,1.9797106,0.49409342,0.15356302,-0.16824341,0.73541737,-0.4281249,0.052176476,0.42117453,0.8699212,0.50047636,0.66884565,-0.608511,0.646615,1.8145494,0.82677174,-0.05292034,0.80106306,1.5792952,0.8114667,0.39050007,0.038031578,0.22055912,0.6538496,1.3421602,1.397994
k5_cluster_1,innate lymphoid cell,k5_cluster_1,-3.7978492,-4.6861253,-2.0066838,-2.6266193,-1.6408625,-3.1845212,-2.5257535,-3.3941689,-4.133236,-3.8254685,-2.472849,-2.5369463,-0.7555561,-1.538382,-4.3765097,-2.3915782,-2.074493,-1.7084274,-0.606369,-2.7658682,-2.3034825,-1.1936655,-1.0347004,-1.3465366,-1.9212933,-1.3678832,-1.5924864,-2.1100903,-1.6143003,-0.50886345,-0.6543355,-1.8383718,-2.1297092,-0.9179082,-1.3999381,-0.99768686,-2.784505,-2.7250195,-0.6294141,0.40621662,-4.640916,0.5809159,-0.03301382,0.25330687,-2.356421,-0.33047056,-0.14685678,-0.24812174,-1.2542644,-0.6493697,0.019291878,-1.1473665,-0.93465424,-1.541151,0.2413001,-0.3731041,-2.326478,-0.8522539,-2.221671,-1.9447961,-1.5395112,0.08842945,-1.523974,0.006143093,0.3478055,0.0018773079,-0.9397354,-0.59806395,-0.008908272,-0.78764963,0.40740108,-1.5930743,-0.576705,-0.28255224,-0.39563417,-2.8429785,-2.5060983,-0.44035864,-0.9449296,-2.2501879,-2.6914973,-2.790341,-1.5183649,0.7657366,-9.265578,1.1593943,0.8144827,1.8366957,1.8118873,-1.4386165,1.2692204,0.7046261,0.034462452,-2.2647958,-1.2797766,0.47109556,1.1025829,-0.10115671,0.23096848,-1.274221,-0.82688093,0.0008010864,-0.65276575,-1.3122673,0.09071636,0.47976446,-2.1419463,-0.14778185,-0.66592836,0.44955063,-0.9247427,-0.121165276,-1.295332,-0.15559101,-0.7100005,0.88426256,-0.18372917,-1.5203471,-0.038424492,1.0349555,0.2163539,0.5897765,-0.1639862,-1.8572667,0.14764166,0.22144794,0.03295088,-0.2576642
k5_cluster_1,T-helper 17 cell,k5_cluster_1,-2.3416142,-2.905456,-4.348984,-4.5362163,-5.8524055,-2.8976665,-1.7599044,-3.3985038,-2.6340804,-2.6296024,-1.8740702,-3.3380866,-1.8207436,-1.5494342,-4.4010844,-2.251275,-1.6066818,-2.4977574,-2.8970737,-0.79250526,-1.7366271,0.97343826,-0.40603065,-0.31806612,-1.537231,-1.3744678,-1.3295975,-0.6708455,-0.41143036,-1.3709955,-0.86427784,0.2077508,-3.9120858,-1.4373775,-3.8952456,-1.2071772,-1.5683308,-9.51125,-3.3763394,-1.9884865,-0.33257818,0.45294428,-0.2942748,0.22293186,-0.33126163,-0.4505825,0.4248767,-0.17546082,0.26553726,0.2244153,-0.89783335,-1.7681861,-2.473672,-0.6656451,-0.9110093,-0.022520065,0.17686176,-2.4366655,-0.99795675,-0.5316386,0.28209114,0.5653024,0.6666217,-3.6345658,1.0085521,-2.1040354,1.1667471,0.50406885,0.4421978,-0.9760227,-0.48909235,-0.93330336,-3.4730263,0.35850477,-3.110982,-0.27269793,-0.18704319,0.3885951,-0.6091504,-2.566935,-0.8347416,-3.1496077,-1.3064017,1.0870562,1.0520086,0.54202604,1.7717319,1.2848182,-2.1254003,-0.09657335,1.3041129,0.13066292,-0.50369835,-0.24227619,-1.0346961,0.29088593,1.0590143,-0.82482195,0.80819225,0.8762498,0.43281078,0.19792461,-0.0408082,-0.36905575,0.009283543,0.35876894,-4.085294,-0.65073967,-0.46267366,-2.374848,-0.5482459,-2.9925666,-0.27842855,0.25097656,-0.057866096,2.0301266,-0.10061979,0.34430838,-1.8333516,-2.458638,1.6690359,-0.7460418,0.07497549,-1.3104839,-3.2388618,0.10615444,0.9480467,2.0323858
k5_cluster_1,T follicular helper cell,k5_cluster_1,-2.356874,-1.6709275,-1.6506863,-2.059782,-3.2395387,-3.297594,-3.016961,-1.4547286,-1.954843,-2.5167556,-1.8689642,-1.299706,-0.1918006,-5.926205,-1.7233844,-1.5444665,-1.8421526,-4.519159,-0.88835335,-4.103898,-2.0846138,-1.6981483,0.3283329,-1.4907279,-1.2811127,-1.2824764,-0.9719024,-0.18532515,-0.27851915,0.22308254,-1.6328874,-0.91368055,-0.6166854,-2.5046115,-0.7633271,-0.92999744,-1.2376938,-3.5377831,-1.0949192,-1.7569785,0.09484577,-0.710166,0.46489668,-0.98541594,-0.18806887,-0.63144875,-0.28281307,-0.8794937,0.5572119,-0.21684837,-0.5996642,0.29491377,-1.3983059,-0.35426188,-1.038074,0.360785,-0.35093403,-0.27144098,-1.3627014,-1.3511481,-0.49873972,-0.023539543,-0.91524935,-2.5894575,1.1436143,-4.023882,0.39386702,0.14090204,-1.9683647,-0.69906473,-0.25260878,-1.0793123,-2.5967054,-2.0712266,-1.5810571,-0.7471609,-3.1601753,1.8589168,0.029175282,-1.0487914,-0.6962204,-1.1660132,-2.17728,0.034785748,0.5807729,1.9541669,1.3607221,1.2396083,-1.3597546,1.0321188,-1.6344223,0.15320396,-0.10559559,-0.68244123,-0.32909298,0.6569009,-0.7951212,-0.26473618,-1.9010606,0.33896923,0.17391872,0.5413809,0.3815937,1.4896111,-0.24906111,-0.20554113,0.12612724,-0.12755823,0.6120343,-0.6404557,-0.5534067,-1.9091315,-0.4183588,0.3998394,-1.1693697,-0.63432074,-1.3538332,1.9938626,0.1574626,-0.042013645,0.61807585,-0.9422426,-1.1361642,-0.12480688,-0.14832258,-0.14412117,0.7786732,1.1713996
